episode_number,success_episode,failure_episode,episode_reward,episode_step,ego_safety_score,social_safety_score,timelapse
803,False,True,-293,104,0.9423076923076923,0.8365384615384616,18.906507968902588
804,False,True,-219,31,0.967741935483871,0.967741935483871,5.341685056686401
805,True,False,168,73,1.0,0.9589041095890412,12.797312021255493
806,False,True,-282,114,0.9912280701754386,0.9385964912280702,19.923330068588257
807,True,False,164,81,0.962962962962963,0.9382716049382716,15.190635919570923
808,True,False,109,135,0.9925925925925926,0.9555555555555556,24.361751079559326
809,False,True,-257,84,0.9880952380952381,1.0,14.563879013061523
810,False,True,-342,178,1.0,0.9438202247191011,30.701372146606445
811,True,False,86,152,1.0,0.9539473684210527,27.33932399749756
812,False,True,-277,94,0.9787234042553191,0.9468085106382979,15.850943803787231
813,True,False,151,87,1.0,0.9540229885057472,15.85776686668396
814,False,True,-238,57,0.9824561403508771,0.8947368421052632,10.237236022949219
815,True,False,166,76,1.0,0.9736842105263158,13.158446073532104
816,True,False,152,92,0.9891304347826086,0.9782608695652174,16.1367449760437
817,False,True,-210,19,0.9473684210526316,0.8947368421052632,3.1403589248657227
818,True,False,156,88,1.0,0.9545454545454546,15.56819200515747
819,False,True,-243,58,0.9655172413793104,0.9310344827586207,9.984547853469849
820,True,False,68,170,0.9647058823529412,0.888235294117647,29.2576961517334
821,False,True,-265,94,0.9893617021276596,0.9574468085106383,16.309684991836548
822,False,True,-254,70,0.9142857142857143,0.9142857142857143,11.817968130111694
823,False,True,-215,32,1.0,0.9375,5.430769920349121
824,False,True,-218,20,0.95,0.95,4.317319869995117
825,False,True,-214,33,0.8787878787878788,0.9090909090909091,6.060657978057861
826,False,True,-232,41,0.975609756097561,0.8292682926829268,7.339612007141113
827,False,True,-265,106,0.9905660377358491,0.9716981132075472,17.90625810623169
828,True,False,98,135,1.0,0.9555555555555556,23.998942852020264
829,False,True,-222,34,0.9117647058823529,0.9117647058823529,5.904984951019287
830,False,True,-212,28,0.9285714285714286,0.9285714285714286,4.827730894088745
831,True,False,167,72,1.0,0.9166666666666666,13.908200979232788
832,False,True,-229,55,0.9818181818181818,1.0,9.259675979614258
833,False,True,-211,34,0.9411764705882353,0.9117647058823529,5.797359943389893
834,False,True,-222,57,0.9824561403508771,1.0,10.119971990585327
835,False,True,-229,65,0.9846153846153847,1.0,11.145034074783325
836,False,True,-236,57,0.9824561403508771,0.8596491228070176,10.013765096664429
837,False,True,-219,31,0.967741935483871,0.967741935483871,7.004351854324341
838,False,True,-210,23,1.0,0.9130434782608696,3.824838161468506
839,False,True,-237,57,1.0,0.9122807017543859,9.919575214385986
840,False,True,-220,37,0.9459459459459459,0.9189189189189189,6.230997800827026
841,False,True,-259,90,0.9888888888888889,0.9111111111111111,16.004178047180176
842,False,True,-227,54,0.9814814814814815,0.9259259259259259,9.47503399848938
843,False,True,-261,84,0.9642857142857143,0.8333333333333334,14.956467866897583
844,False,True,-218,34,0.9705882352941176,0.8823529411764706,6.208230018615723
845,False,True,-242,64,0.96875,0.953125,11.25974702835083
846,True,False,159,83,0.963855421686747,0.891566265060241,14.936856031417847
847,False,True,-211,25,0.92,1.0,4.175257921218872
848,False,True,-221,43,0.9302325581395349,0.9069767441860466,8.02922010421753
849,True,False,157,79,1.0,0.9493670886075949,13.649696826934814
850,False,True,-219,37,0.9459459459459459,0.8918918918918919,6.395554065704346
851,False,True,-253,78,0.9487179487179487,0.9230769230769231,13.580739974975586
852,True,False,152,82,0.975609756097561,0.926829268292683,15.023478984832764
853,False,True,-256,79,0.9746835443037974,0.9493670886075949,14.043855905532837
854,True,False,112,128,0.96875,0.921875,21.933743953704834
855,False,True,-247,58,0.9827586206896551,0.9482758620689655,9.891643047332764
856,False,True,-235,57,0.9824561403508771,0.8947368421052632,10.590426921844482
857,False,True,-244,62,0.967741935483871,0.9193548387096774,12.832762956619263
858,False,True,-229,47,1.0,0.9148936170212766,8.183568954467773
859,True,False,102,142,1.0,0.9436619718309859,25.239694118499756
860,False,True,-226,30,0.9333333333333333,0.9666666666666667,5.136955976486206
861,False,True,-270,86,0.9883720930232558,0.9186046511627907,15.537805080413818
862,False,True,-226,57,0.9824561403508771,0.9824561403508771,10.33311915397644
863,False,True,-244,68,0.9558823529411765,0.9705882352941176,12.739375829696655
864,False,True,-208,28,0.9285714285714286,0.8928571428571429,4.846271991729736
865,True,False,112,125,1.0,0.944,22.439009189605713
866,True,False,178,67,0.9850746268656716,0.9701492537313433,11.909332990646362
867,False,True,-258,74,0.972972972972973,0.972972972972973,12.700079202651978
868,True,False,168,70,1.0,0.9857142857142858,12.782747983932495
869,False,True,-238,50,0.96,0.92,9.205921173095703
870,True,False,161,76,1.0,0.8947368421052632,14.083770990371704
871,False,True,-213,26,1.0,0.8461538461538461,4.784868955612183
872,True,False,157,82,0.9634146341463414,0.9634146341463414,14.979413986206055
873,False,True,-223,33,1.0,0.9696969696969697,6.3287389278411865
874,False,True,-220,37,0.972972972972973,0.8648648648648649,7.102805137634277
875,False,True,-209,23,1.0,0.9565217391304348,3.8971190452575684
876,True,False,151,84,0.9761904761904762,0.9047619047619048,15.151623964309692
877,True,False,143,97,1.0,0.9587628865979382,17.551234006881714
878,False,True,-287,93,0.978494623655914,0.8709677419354839,16.83142399787903
879,False,True,-212,36,1.0,0.9444444444444444,6.683426856994629
880,False,True,-215,34,0.9705882352941176,1.0,5.839585065841675
881,False,True,-245,51,1.0,0.9215686274509804,8.792057037353516
882,True,False,108,136,1.0,0.9705882352941176,24.304800033569336
883,True,False,44,189,0.9735449735449735,0.8888888888888888,34.01642084121704
884,False,True,-219,30,0.9333333333333333,0.8666666666666667,5.120115041732788
885,True,False,154,80,1.0,0.9625,13.739742994308472
886,True,False,75,159,0.9937106918238994,0.9371069182389937,28.746866941452026
887,True,False,140,94,0.9893617021276596,0.9361702127659575,17.068176984786987
888,True,False,150,89,0.9662921348314607,0.8651685393258427,16.648568868637085
889,False,True,-237,55,0.9454545454545454,0.9090909090909091,9.99580717086792
890,True,False,174,66,1.0,0.9848484848484849,11.800701141357422
891,False,True,-242,72,0.9861111111111112,0.9583333333333334,13.08595085144043
892,False,True,-252,81,1.0,0.9382716049382716,15.081133127212524
893,False,True,-210,26,1.0,0.9230769230769231,4.481532096862793
894,True,False,168,70,1.0,0.9857142857142858,11.8455970287323
895,False,True,-220,45,1.0,0.9777777777777777,8.106651782989502
896,True,False,144,93,1.0,0.9247311827956989,16.69162607192993
897,False,True,-258,87,0.9425287356321839,0.9080459770114943,16.250274896621704
898,False,True,-234,55,0.9636363636363636,0.9636363636363636,9.842483043670654
899,True,False,122,119,0.9831932773109243,0.957983193277311,22.055243968963623
900,False,True,-231,35,0.9428571428571428,0.9714285714285714,6.056091785430908
901,False,True,-213,33,0.9393939393939394,0.9393939393939394,5.592505931854248
902,True,False,148,95,1.0,0.9157894736842105,16.714529991149902
903,False,True,-253,75,1.0,1.0,13.124505996704102
904,False,True,-222,44,0.9772727272727273,1.0,7.5721728801727295
905,True,False,145,85,0.9647058823529412,0.9411764705882353,15.391731977462769
906,False,True,-231,46,0.9782608695652174,0.9565217391304348,8.434309005737305
907,True,False,155,90,1.0,0.9333333333333333,16.45143699645996
908,False,True,-218,39,0.9743589743589743,0.9230769230769231,7.112154006958008
909,False,True,-225,63,0.9206349206349207,0.8253968253968254,12.152798175811768
910,True,False,168,74,1.0,0.9054054054054054,13.368139028549194
911,False,True,-220,32,0.9375,0.875,5.562732219696045
912,True,False,171,69,0.9855072463768116,0.9565217391304348,12.246373891830444
913,False,True,-217,34,0.9411764705882353,1.0,5.905447959899902
914,False,True,-223,36,1.0,0.9166666666666666,6.4100048542022705
915,False,True,-233,43,1.0,0.9767441860465116,7.4681479930877686
916,False,True,-219,20,0.95,0.95,3.5003280639648438
917,False,True,-219,40,0.95,0.975,7.191289901733398
918,True,False,170,72,1.0,0.9305555555555556,12.943671941757202
919,False,True,-217,35,0.9714285714285714,0.9714285714285714,6.101659059524536
920,False,True,-224,58,0.9655172413793104,0.9310344827586207,10.377068996429443
921,True,False,174,61,1.0,0.9672131147540983,11.388715982437134
922,False,True,-214,27,1.0,0.962962962962963,4.486583948135376
923,False,True,-229,52,1.0,0.9807692307692307,9.176998853683472
924,True,False,172,62,1.0,0.9516129032258065,11.22419786453247
925,False,True,-234,56,0.9285714285714286,0.8035714285714286,10.471816062927246
926,False,True,-218,33,1.0,0.8787878787878788,5.8829498291015625
927,False,True,-251,70,0.9428571428571428,0.8857142857142857,12.020591974258423
928,False,True,-216,35,0.9714285714285714,0.9142857142857143,5.80636191368103
929,False,True,-217,28,0.9642857142857143,0.9285714285714286,4.66403603553772
930,False,True,-225,44,1.0,1.0,7.436505079269409
931,False,True,-216,38,0.9736842105263158,0.9473684210526316,7.068959951400757
932,False,True,-238,61,0.9672131147540983,0.9836065573770492,10.6809401512146
933,False,True,-227,56,0.9821428571428571,0.875,10.051374912261963
934,False,True,-218,36,0.9444444444444444,1.0,6.115401029586792
935,False,True,-232,37,0.972972972972973,1.0,6.083683013916016
936,False,True,-246,82,0.9878048780487805,0.9146341463414634,13.701586961746216
937,True,False,143,97,0.979381443298969,0.979381443298969,17.014477014541626
938,False,True,-211,33,0.9696969696969697,1.0,5.5216779708862305
939,False,True,-215,26,1.0,0.9230769230769231,4.43267297744751
940,False,True,-219,31,0.967741935483871,0.935483870967742,5.209120988845825
941,False,True,-216,18,1.0,1.0,3.1118319034576416
942,False,True,-226,59,1.0,0.9830508474576272,10.258334159851074
943,True,False,139,102,1.0,1.0,17.724069118499756
944,False,True,-218,21,0.9523809523809523,0.9523809523809523,4.016438007354736
945,False,True,-216,38,0.9736842105263158,0.9736842105263158,6.378604888916016
946,False,True,-211,19,1.0,0.8947368421052632,3.1746740341186523
947,True,False,102,135,1.0,0.9481481481481482,23.029170989990234
948,False,True,-217,29,0.9310344827586207,1.0,5.084115982055664
949,True,False,177,63,1.0,0.9365079365079365,11.363794803619385
950,False,True,-231,53,1.0,0.9433962264150944,9.07748794555664
951,False,True,-213,33,1.0,1.0,5.476372003555298
952,True,False,169,76,1.0,1.0,13.261569023132324
953,False,True,-210,31,1.0,0.935483870967742,5.502255916595459
954,True,False,168,71,0.9859154929577465,0.8873239436619719,12.773066997528076
955,False,True,-223,39,0.9743589743589743,0.9230769230769231,6.608766078948975
956,False,True,-263,87,0.9770114942528736,0.9770114942528736,14.949939966201782
957,False,True,-208,21,0.9523809523809523,0.9047619047619048,3.6121299266815186
958,False,True,-264,71,0.971830985915493,0.8732394366197183,12.391669988632202
959,False,True,-218,33,0.9696969696969697,0.9090909090909091,5.894680023193359
960,False,True,-227,40,1.0,1.0,7.026566982269287
961,True,False,172,65,1.0,1.0,11.297467947006226
962,True,False,148,84,0.9761904761904762,0.8571428571428572,14.949769973754883
963,True,False,135,102,0.9705882352941176,0.9607843137254902,17.6162588596344
964,False,True,-214,32,0.9375,0.96875,5.415850877761841
965,False,True,-222,40,1.0,0.9,6.876567125320435
966,True,False,153,82,1.0,0.9634146341463414,14.027909994125366
967,False,True,-228,52,0.9807692307692307,0.9615384615384616,8.960890054702759
968,False,True,-213,24,0.9583333333333334,0.9166666666666666,4.002619028091431
969,True,False,165,71,1.0,0.8873239436619719,12.367027044296265
970,False,True,-218,39,0.9743589743589743,1.0,6.747813940048218
971,False,True,-220,43,0.9534883720930233,0.9302325581395349,7.517161130905151
972,False,True,-231,62,1.0,0.9516129032258065,10.890346050262451
973,False,True,-229,44,1.0,0.9318181818181819,7.939719915390015
974,False,True,-236,59,1.0,0.9152542372881356,10.738976955413818
975,False,True,-214,25,0.92,0.96,4.372303009033203
976,True,False,171,67,0.9552238805970149,0.9701492537313433,12.832995891571045
977,False,True,-303,131,0.9847328244274809,0.9465648854961832,22.804136991500854
978,False,True,-215,29,1.0,0.9310344827586207,4.868563175201416
979,False,True,-236,55,0.9818181818181818,0.8909090909090909,9.650471925735474
980,False,True,-248,86,1.0,0.9069767441860466,15.10492992401123
981,False,True,-222,35,1.0,0.9428571428571428,5.75916600227356
982,False,True,-212,27,0.962962962962963,0.962962962962963,4.549571990966797
983,False,True,-216,31,1.0,0.967741935483871,5.384178161621094
984,True,False,152,80,0.9875,0.975,14.002681970596313
985,False,True,-276,88,0.9886363636363636,0.9659090909090909,15.25642704963684
986,True,False,99,139,1.0,0.9856115107913669,23.546169996261597
987,False,True,-224,48,0.9791666666666666,0.9791666666666666,8.209902048110962
988,False,True,-228,48,0.9791666666666666,0.9583333333333334,8.184960126876831
989,False,True,-218,38,0.9736842105263158,0.9736842105263158,6.55593204498291
990,True,False,152,84,0.9761904761904762,0.9285714285714286,14.241076946258545
991,False,True,-220,32,1.0,1.0,5.808566093444824
992,True,False,110,124,1.0,0.8951612903225806,21.619193077087402
993,False,True,-227,46,0.9565217391304348,1.0,7.811085939407349
994,False,True,-242,80,1.0,0.9875,14.006968975067139
995,False,True,-240,57,0.9649122807017544,0.9473684210526316,9.79143500328064
996,True,False,93,149,0.9731543624161074,0.9731543624161074,26.337985038757324
997,False,True,-217,37,0.972972972972973,0.9189189189189189,6.637864828109741
998,False,True,-213,24,1.0,0.9166666666666666,4.284401178359985
999,False,True,-217,44,0.9090909090909091,0.9318181818181819,7.800786018371582
1000,False,True,-225,51,1.0,1.0,8.943150997161865
1001,True,False,152,85,1.0,0.9294117647058824,15.467034101486206
1002,False,True,-272,90,0.9888888888888889,0.8666666666666667,16.15933322906494
1003,False,True,-217,44,1.0,1.0,7.634661912918091
1004,False,True,-215,31,0.935483870967742,0.935483870967742,5.346901893615723
1005,False,True,-229,49,0.9795918367346939,0.9591836734693877,8.472214937210083
1006,False,True,-226,47,0.9787234042553191,0.9361702127659575,8.276149988174438
1007,False,True,-221,47,0.9787234042553191,0.9574468085106383,8.245845079421997
1008,False,True,-211,28,0.9642857142857143,0.9642857142857143,4.814839124679565
1009,False,True,-282,99,0.9494949494949495,0.9393939393939394,16.861357927322388
1010,False,True,-308,144,0.9861111111111112,0.9652777777777778,27.374213933944702
1011,False,True,-254,66,0.9696969696969697,0.9696969696969697,11.06398606300354
1012,False,True,-211,14,1.0,1.0,2.412330150604248
1013,True,False,166,78,1.0,0.9871794871794872,13.030641078948975
1014,False,True,-258,76,1.0,0.9473684210526316,13.4411940574646
1015,False,True,-218,35,1.0,0.9714285714285714,6.070206165313721
1016,False,True,-225,53,0.9056603773584906,0.9433962264150944,9.932386875152588
1017,False,True,-256,76,1.0,0.9605263157894737,13.2813720703125
1018,False,True,-221,33,0.9696969696969697,0.9090909090909091,5.601974010467529
1019,False,True,-227,49,1.0,0.9387755102040817,8.760107040405273
1020,False,True,-215,37,0.972972972972973,1.0,6.589824914932251
1021,True,False,170,68,1.0,0.9852941176470589,11.479259014129639
1022,False,True,-216,28,0.9642857142857143,0.9285714285714286,4.752545118331909
1023,False,True,-226,48,1.0,1.0,8.729787111282349
1024,True,False,142,93,0.967741935483871,0.935483870967742,16.65352201461792
1025,False,True,-298,122,0.9918032786885246,0.9508196721311475,22.370778799057007
1026,True,False,115,119,1.0,0.957983193277311,20.65474510192871
1027,False,True,-291,120,0.9833333333333333,0.9416666666666667,21.06327509880066
1028,False,True,-240,68,0.9411764705882353,0.8970588235294118,12.034969806671143
1029,False,True,-235,59,0.9830508474576272,0.8813559322033898,10.459934949874878
1030,False,True,-224,38,0.9736842105263158,0.9473684210526316,6.649532079696655
1031,True,False,164,74,1.0,1.0,12.805691003799438
1032,False,True,-234,69,0.9855072463768116,0.9420289855072463,12.058664083480835
1033,True,False,136,99,0.98989898989899,0.898989898989899,17.370707988739014
1034,False,True,-230,65,0.9692307692307692,0.8769230769230769,12.103507995605469
1035,True,False,168,72,0.9861111111111112,0.9722222222222222,12.441740989685059
1036,False,True,-224,55,0.9636363636363636,1.0,9.45183801651001
1037,False,True,-218,32,0.84375,0.90625,5.684921979904175
1038,True,False,116,124,0.9919354838709677,0.9435483870967742,21.44845700263977
1039,False,True,-283,96,0.9895833333333334,0.96875,16.83393406867981
1040,True,False,163,74,0.972972972972973,0.8918918918918919,19.357579946517944
1041,True,False,162,81,0.9876543209876543,0.9135802469135803,14.004452228546143
1042,True,False,168,75,1.0,0.9733333333333334,12.824931144714355
1043,False,True,-244,67,0.9701492537313433,0.9253731343283582,11.458834171295166
1044,False,True,-240,58,0.9482758620689655,0.9482758620689655,9.843479871749878
1045,True,False,172,66,1.0,1.0,11.843279123306274
1046,True,False,166,77,1.0,0.948051948051948,13.364990949630737
1047,True,False,165,74,1.0,0.9594594594594594,12.871530055999756
1048,False,True,-226,48,1.0,1.0,8.133513927459717
1049,False,True,-228,43,0.9534883720930233,0.9302325581395349,7.338551044464111
1050,False,True,-216,24,0.9166666666666666,0.875,4.3109211921691895
1051,False,True,-216,29,1.0,0.9655172413793104,5.022783041000366
1052,False,True,-229,70,0.9571428571428572,0.9428571428571428,12.256393909454346
1053,False,True,-217,36,0.9444444444444444,1.0,5.983658790588379
1054,False,True,-216,30,1.0,0.8666666666666667,5.187579870223999
1055,False,True,-238,72,0.9305555555555556,0.875,12.840616941452026
1056,False,True,-219,33,0.9696969696969697,1.0,5.4265828132629395
1057,False,True,-232,61,0.9672131147540983,0.9672131147540983,10.442893981933594
1058,False,True,-223,32,1.0,0.9375,5.365499019622803
1059,False,True,-230,50,0.96,0.98,8.777481079101562
1060,False,True,-222,46,0.9565217391304348,0.9565217391304348,7.757347106933594
1061,False,True,-214,29,0.9655172413793104,1.0,4.862009048461914
1062,True,False,171,66,1.0,0.9848484848484849,11.403818130493164
1063,False,True,-224,34,0.9411764705882353,0.8235294117647058,6.443758010864258
1064,False,True,-222,36,0.9722222222222222,0.9722222222222222,6.173866033554077
1065,True,False,163,77,1.0,0.948051948051948,13.176867008209229
1066,False,True,-218,31,0.935483870967742,1.0,5.251240968704224
1067,False,True,-232,54,1.0,0.962962962962963,9.589586973190308
1068,False,True,-292,128,1.0,0.9453125,21.72625494003296
1069,False,True,-213,32,0.9375,0.96875,5.679166793823242
1070,False,True,-224,57,0.9824561403508771,0.9824561403508771,10.028365135192871
1071,False,True,-228,51,0.9607843137254902,0.9607843137254902,8.84868597984314
1072,True,False,168,70,1.0,0.9857142857142858,12.606494188308716
1073,False,True,-221,34,0.9411764705882353,0.9411764705882353,5.834712982177734
1074,False,True,-230,48,0.9791666666666666,0.9583333333333334,8.192256927490234
1075,False,True,-220,41,1.0,1.0,7.085841178894043
1076,False,True,-215,35,0.9714285714285714,0.9428571428571428,6.345515966415405
1077,False,True,-219,33,1.0,1.0,5.436738014221191
1078,False,True,-237,49,0.9795918367346939,0.9183673469387755,8.476123094558716
1079,False,True,-220,44,0.9545454545454546,0.9090909090909091,7.652255058288574
1080,True,False,126,110,0.9818181818181818,0.9454545454545454,19.13447117805481
1081,True,False,169,70,1.0,0.9571428571428572,12.411166906356812
1082,False,True,-217,33,0.9393939393939394,0.9696969696969697,5.5755369663238525
1083,False,True,-263,96,0.96875,0.8854166666666666,16.582875967025757
1084,True,False,153,88,0.9886363636363636,0.8977272727272727,15.366801977157593
1085,False,True,-230,54,0.962962962962963,0.9259259259259259,9.438177824020386
1086,True,False,149,84,0.9761904761904762,0.8809523809523809,14.508665084838867
1087,True,False,173,65,1.0,0.9538461538461538,11.407551050186157
1088,False,True,-260,90,1.0,0.9777777777777777,15.271981000900269
1089,True,False,162,75,0.96,0.96,13.096842050552368
1090,False,True,-229,47,0.9787234042553191,0.9148936170212766,8.13519811630249
1091,True,False,157,79,1.0,0.9620253164556962,13.34388017654419
1092,True,False,164,74,1.0,1.0,12.809063911437988
1093,False,True,-255,66,0.9545454545454546,0.8636363636363636,11.345706939697266
1094,True,False,143,96,1.0,0.9895833333333334,16.524312019348145
1095,True,False,170,68,1.0,0.9705882352941176,11.699404001235962
1096,True,False,151,84,0.9880952380952381,0.9880952380952381,14.636499166488647
1097,False,True,-292,123,0.991869918699187,0.943089430894309,21.16316509246826
1098,False,True,-215,36,0.9444444444444444,1.0,5.923816204071045
1099,False,True,-221,39,0.9487179487179487,1.0,6.4229960441589355
1100,True,False,164,75,1.0,0.9733333333333334,12.848225116729736
1101,True,False,71,172,0.9883720930232558,0.9767441860465116,29.6299250125885
1102,False,True,-219,36,1.0,1.0,6.022891044616699
1103,False,True,-235,67,1.0,0.9701492537313433,11.384236812591553
1104,False,True,-218,32,0.96875,0.96875,5.428563117980957
1105,False,True,-217,38,0.9736842105263158,0.9736842105263158,6.25012993812561
1106,False,True,-249,82,0.9390243902439024,0.9146341463414634,14.865320920944214
1107,True,False,164,75,1.0,0.9733333333333334,12.374189138412476
1108,False,True,-269,81,0.9753086419753086,0.8888888888888888,13.687921047210693
1109,False,True,-214,28,1.0,0.9642857142857143,4.661046981811523
1110,True,False,139,97,0.9381443298969072,0.9484536082474226,17.262485027313232
1111,True,False,138,103,1.0,0.9223300970873787,18.935524940490723
1112,False,True,-336,151,0.9933774834437086,0.9337748344370861,26.909848928451538
1113,False,True,-280,91,0.9560439560439561,0.9230769230769231,16.438037872314453
1114,True,False,167,72,0.9861111111111112,0.9722222222222222,12.133358001708984
1115,False,True,-264,91,0.989010989010989,0.9230769230769231,16.112212896347046
1116,False,True,-228,47,1.0,0.9787234042553191,7.8836798667907715
1117,False,True,-222,41,0.975609756097561,1.0,6.7965497970581055
1118,False,True,-226,49,1.0,0.9795918367346939,8.469789981842041
1119,True,False,163,73,1.0,0.8767123287671232,12.349982976913452
1120,False,True,-261,83,0.9879518072289156,0.963855421686747,14.705028057098389
1121,False,True,-301,136,0.9926470588235294,0.9632352941176471,23.077919960021973
1122,False,True,-216,37,0.972972972972973,0.8378378378378378,6.1663830280303955
1123,True,False,166,73,1.0,0.9589041095890412,12.669096946716309
1124,False,True,-220,38,0.9473684210526316,0.9473684210526316,6.665751934051514
1125,True,False,155,78,1.0,1.0,13.527184009552002
1126,False,True,-215,36,1.0,1.0,5.970935106277466
1127,False,True,-216,33,1.0,1.0,5.42491888999939
1128,False,True,-216,26,0.9615384615384616,1.0,4.322093963623047
1129,False,True,-230,42,0.9761904761904762,0.9523809523809523,7.149507999420166
1130,False,True,-235,70,0.9571428571428572,0.8285714285714285,12.40067982673645
1131,True,False,164,75,0.9733333333333334,0.9466666666666667,12.63965916633606
1132,False,True,-232,61,0.9672131147540983,0.8688524590163934,10.274386882781982
1133,False,True,-219,31,1.0,1.0,5.098505973815918
1134,True,False,167,65,0.9846153846153847,0.9384615384615385,11.025781869888306
1135,False,True,-223,53,0.9811320754716981,0.9245283018867925,9.72915506362915
1136,True,False,126,111,0.9819819819819819,0.8558558558558559,19.63833785057068
1137,False,True,-245,67,0.9552238805970149,0.9253731343283582,12.395617961883545
1138,True,False,171,63,1.0,0.9206349206349207,11.550774097442627
1139,False,True,-258,84,0.9642857142857143,0.9642857142857143,14.704249858856201
1140,False,True,-226,38,0.9473684210526316,0.9210526315789473,7.622558116912842
1141,False,True,-229,48,0.9791666666666666,0.9583333333333334,8.44956922531128
1142,True,False,167,68,1.0,0.9117647058823529,12.703659057617188
1143,False,True,-218,38,1.0,0.9210526315789473,6.477611064910889
1144,False,True,-220,46,1.0,0.9130434782608696,8.006387948989868
1145,False,True,-217,30,0.9333333333333333,1.0,5.124698877334595
1146,False,True,-225,60,0.9333333333333333,0.8833333333333333,10.662285089492798
1147,True,False,138,97,1.0,0.979381443298969,17.03360414505005
1148,False,True,-219,39,0.9743589743589743,0.9487179487179487,6.7577691078186035
1149,True,False,175,67,1.0,0.9552238805970149,11.656189918518066
1150,False,True,-263,69,0.9855072463768116,0.9130434782608696,12.497089147567749
1151,True,False,166,69,0.9855072463768116,0.9130434782608696,12.021245002746582
1152,False,True,-245,60,1.0,1.0,10.505357027053833
1153,True,False,131,108,0.9907407407407407,0.9259259259259259,19.04711604118347
1154,False,True,-212,26,0.9615384615384616,0.9230769230769231,4.42908787727356
1155,True,False,137,101,0.9801980198019802,0.9207920792079208,17.75391411781311
1156,True,False,156,78,0.9743589743589743,0.9871794871794872,13.569236993789673
1157,False,True,-272,108,0.962962962962963,0.9537037037037037,19.192155838012695
1158,False,True,-218,40,1.0,0.975,6.782077074050903
1159,False,True,-219,37,0.9459459459459459,0.9459459459459459,6.940924882888794
1160,True,False,155,87,1.0,0.9655172413793104,15.541425943374634
1161,True,False,121,123,0.983739837398374,0.9024390243902439,21.7703800201416
1162,False,True,-226,42,1.0,0.9047619047619048,7.391205787658691
1163,False,True,-230,60,0.9833333333333333,0.9666666666666667,10.497528076171875
1164,True,False,127,111,0.9369369369369369,0.8468468468468469,19.834742784500122
1165,False,True,-223,43,1.0,0.9069767441860466,7.630075931549072
1166,False,True,-217,30,0.9333333333333333,0.9666666666666667,5.231456995010376
1167,False,True,-222,42,0.9761904761904762,0.9285714285714286,7.206346035003662
1168,False,True,-273,103,0.9902912621359223,0.9029126213592233,18.951008081436157
1169,True,False,169,68,0.9705882352941176,0.9411764705882353,11.781792163848877
1170,False,True,-217,33,0.9393939393939394,0.9393939393939394,5.847209930419922
1171,False,True,-222,41,0.975609756097561,0.926829268292683,7.39985203742981
1172,False,True,-214,39,0.9743589743589743,1.0,6.915278911590576
1173,False,True,-222,42,1.0,0.9047619047619048,7.2978551387786865
1174,True,False,169,67,1.0,1.0,12.06965708732605
1175,True,False,163,69,0.9855072463768116,0.8985507246376812,11.994176864624023
1176,True,False,109,131,0.9618320610687023,0.8702290076335878,23.16878318786621
1177,False,True,-341,157,0.9936305732484076,0.9363057324840764,27.612865924835205
1178,False,True,-248,73,1.0,0.9178082191780822,12.881876945495605
1179,False,True,-229,38,0.9736842105263158,0.9473684210526316,6.844828844070435
1180,False,True,-212,30,0.9333333333333333,0.9666666666666667,5.088349103927612
1181,False,True,-214,32,0.96875,1.0,5.908919095993042
1182,False,True,-224,43,0.9767441860465116,0.9767441860465116,7.381649017333984
1183,True,False,59,174,0.9942528735632183,0.9597701149425287,32.123558044433594
1184,False,True,-238,62,0.9193548387096774,0.9516129032258065,10.744784116744995
1185,False,True,-271,102,0.9803921568627451,0.8725490196078431,19.378561973571777
1186,False,True,-208,20,1.0,1.0,3.5130250453948975
1187,True,False,164,70,1.0,0.9428571428571428,11.738714933395386
1188,False,True,-231,56,0.9107142857142857,0.8571428571428572,10.67140817642212
1189,False,True,-279,110,0.9454545454545454,0.9363636363636364,18.97024393081665
1190,True,False,169,71,0.9859154929577465,0.971830985915493,11.850322961807251
1191,False,True,-240,54,0.9814814814814815,0.9444444444444444,9.41557502746582
1192,False,True,-215,36,1.0,1.0,6.975674867630005
1193,True,False,124,115,1.0,0.9565217391304348,20.36940312385559
1194,True,False,101,131,1.0,0.9465648854961832,23.053834199905396
1195,False,True,-219,25,0.84,0.88,4.768330097198486
1196,True,False,121,117,0.9743589743589743,0.9401709401709402,20.978793144226074
1197,False,True,-212,27,1.0,1.0,4.448171854019165
1198,False,True,-218,28,0.9642857142857143,0.9642857142857143,4.800447940826416
1199,False,True,-214,28,0.9642857142857143,0.9285714285714286,4.803490161895752
1200,False,True,-212,26,0.9230769230769231,0.8846153846153846,4.472430944442749
1201,True,False,168,70,1.0,0.9714285714285714,12.238168954849243
1202,False,True,-211,24,0.9583333333333334,0.9166666666666666,4.408823013305664
1203,False,True,-215,31,0.967741935483871,1.0,5.246093988418579
1204,True,False,131,107,0.9813084112149533,0.9065420560747663,19.148488998413086
1205,False,True,-276,83,0.9879518072289156,0.8554216867469879,14.951309204101562
1206,False,True,-218,30,0.9333333333333333,0.8666666666666667,5.129925012588501
1207,False,True,-273,101,1.0,0.9306930693069306,17.74623703956604
1208,False,True,-217,30,1.0,1.0,5.072236061096191
1209,True,False,167,70,0.9142857142857143,0.9571428571428572,12.138914108276367
1210,True,False,163,78,1.0,0.9358974358974359,13.321547031402588
