episode_number,success_episode,failure_episode,episode_reward,episode_step
1267,False,True,708,1000
1268,False,True,810,1000
1269,False,True,826,1000
1270,False,True,919,1000
1271,False,True,1043,1000
1272,False,True,742,1000
1273,False,True,716,1000
1274,False,True,917,1000
1275,False,True,841,1000
1276,False,True,997,1000
1277,False,True,748,1000
1278,False,True,927,1000
1279,False,True,973,1000
1280,False,True,594,1000
1281,False,True,1227,1000
1282,False,True,648,1000
1283,False,True,1209,1000
1284,False,True,976,1000
1285,False,True,778,1000
1286,False,True,677,1000
1287,False,True,604,1000
1288,False,True,734,1000
1289,False,True,707,1000
1290,False,True,702,1000
1291,False,True,587,1000
1292,False,True,824,1000
1293,False,True,771,1000
1294,False,True,601,1000
1295,False,True,798,1000
1296,False,True,569,1000
1297,False,True,888,1000
1298,False,True,696,1000
1299,False,True,384,789
1300,False,True,672,1000
1301,False,True,688,1000
1302,False,True,562,1000
1303,False,True,563,1000
1304,False,True,1199,1000
1305,False,True,799,1000
1306,True,False,1089,760
1307,False,True,1037,1000
1308,False,True,942,1000
1309,False,True,-14,227
1310,False,True,787,845
1311,False,True,990,1000
1312,False,True,797,1000
1313,True,False,1061,762
1314,False,True,229,521
1315,False,True,728,941
1316,False,True,1126,1000
1317,False,True,419,589
1318,False,True,376,588
1319,False,True,337,505
1320,False,True,1089,1000
1321,False,True,1061,1000
1322,False,True,1160,1000
1323,False,True,900,1000
1324,False,True,623,624
1325,False,True,1129,1000
1326,False,True,814,1000
1327,False,True,930,1000
1328,False,True,801,1000
1329,False,True,818,1000
1330,False,True,923,1000
1331,False,True,1101,1000
1332,False,True,802,1000
1333,False,True,873,1000
1334,False,True,792,1000
1335,False,True,787,1000
1336,False,True,1151,1000
1337,False,True,1079,1000
1338,False,True,795,1000
1339,False,True,661,966
1340,False,True,1483,1000
1341,False,True,1442,1000
1342,False,True,894,1000
1343,False,True,1223,1000
1344,False,True,435,595
1345,False,True,447,681
1346,False,True,836,879
1347,False,True,755,1000
1348,False,True,1154,1000
1349,False,True,1015,1000
1350,False,True,994,1000
1351,False,True,1012,1000
1352,False,True,999,1000
1353,False,True,-12,187
1354,False,True,872,1000
1355,False,True,1001,1000
1356,False,True,955,1000
1357,False,True,722,861
1358,False,True,172,452
1359,False,True,909,1000
1360,False,True,1222,1000
1361,False,True,1280,1000
1362,False,True,1263,1000
1363,False,True,1312,1000
1364,False,True,1113,1000
1365,False,True,1215,1000
1366,False,True,1018,1000
1367,False,True,1261,926
1368,False,True,1012,1000
1369,False,True,656,788
1370,False,True,1203,1000
1371,False,True,805,1000
1372,False,True,983,1000
1373,False,True,149,432
1374,False,True,941,1000
1375,True,False,1058,890
1376,False,True,829,1000
1377,False,True,1183,1000
1378,False,True,981,1000
1379,False,True,1033,1000
1380,False,True,972,1000
1381,False,True,1339,1000
1382,False,True,970,1000
1383,False,True,986,1000
1384,False,True,1406,1000
1385,False,True,1208,1000
1386,False,True,614,1000
1387,False,True,1025,1000
1388,False,True,388,464
1389,False,True,966,1000
1390,False,True,1278,1000
1391,False,True,266,479
1392,False,True,1056,1000
1393,False,True,979,1000
1394,False,True,935,1000
1395,True,False,726,549
1396,False,True,998,1000
1397,False,True,941,1000
1398,False,True,1170,1000
1399,False,True,1187,1000
1400,True,False,1664,913
1401,False,True,1010,1000
1402,False,True,951,1000
1403,True,False,1353,863
1404,False,True,1011,1000
1405,False,True,955,1000
1406,False,True,925,1000
1407,False,True,1002,1000
1408,False,True,890,1000
1409,False,True,1009,1000
1410,False,True,902,1000
1411,False,True,694,669
1412,False,True,420,345
1413,True,False,1251,369
1414,False,True,561,620
1415,False,True,639,632
1416,False,True,494,372
1417,False,True,914,724
1418,False,True,716,402
1419,True,False,1294,357
1420,False,True,638,722
1421,True,False,1136,361
1422,False,True,612,403
1423,False,True,141,402
1424,False,True,144,402
1425,False,True,132,374
1426,False,True,281,321
1427,False,True,531,574
1428,False,True,438,551
1429,False,True,341,338
1430,True,False,1235,378
1431,True,False,1079,402
1432,False,True,409,356
1433,False,True,412,439
1434,True,False,1354,477
1435,True,False,1061,370
1436,False,True,570,557
1437,False,True,445,357
1438,False,True,428,360
1439,False,True,337,361
1440,False,True,552,607
1441,True,False,1326,473
1442,False,True,488,584
1443,True,False,1177,412
1444,False,True,727,722
1445,True,False,1289,429
1446,True,False,1119,385
1447,True,False,1094,406
1448,False,True,434,348
1449,False,True,593,641
1450,True,False,1345,462
1451,False,True,770,697
1452,True,False,1247,399
1453,True,False,927,438
1454,True,False,652,197
1455,False,True,662,682
1456,True,False,1290,504
1457,False,True,574,399
1458,False,True,370,340
1459,True,False,1125,360
1460,False,True,556,401
1461,True,False,921,450
1462,False,True,597,583
1463,False,True,550,623
1464,False,True,551,392
1465,False,True,633,593
1466,False,True,820,759
1467,False,True,550,413
1468,True,False,1009,388
1469,False,True,512,596
1470,True,False,1371,371
1471,False,True,691,610
1472,False,True,491,568
1473,False,True,409,591
1474,False,True,475,576
1475,False,True,483,611
1476,False,True,594,585
1477,False,True,482,585
1478,False,True,487,607
1479,False,True,508,427
1480,False,True,446,429
1481,False,True,506,426
1482,False,True,506,394
1483,False,True,354,377
1484,False,True,24,209
1485,False,True,236,435
1486,False,True,1287,1000
1487,False,True,263,401
1488,False,True,296,369
1489,False,True,474,404
1490,False,True,474,546
1491,False,True,316,433
1492,False,True,430,495
1493,False,True,368,436
1494,False,True,477,546
1495,False,True,167,206
1496,False,True,489,380
1497,False,True,456,444
1498,False,True,449,381
1499,False,True,323,413
1500,False,True,77,229
1501,False,True,499,386
1502,False,True,442,420
1503,False,True,425,445
1504,False,True,470,388
1505,True,False,786,430
1506,True,False,632,247
1507,True,False,850,489
1508,True,False,780,443
1509,True,False,795,443
1510,True,False,1156,413
1511,False,True,609,364
1512,False,True,631,380
1513,False,True,166,201
1514,False,True,357,337
1515,False,True,239,241
1516,False,True,1628,1000
1517,True,False,917,472
1518,False,True,298,386
1519,False,True,804,709
1520,True,False,902,481
1521,True,False,927,450
1522,True,False,813,449
1523,True,False,911,476
1524,False,True,784,831
1525,False,True,999,1000
1526,False,True,316,380
1527,False,True,1130,1000
1528,False,True,884,902
1529,False,True,1110,1000
1530,False,True,1157,1000
1531,False,True,1385,1000
1532,False,True,243,494
1533,False,True,198,273
1534,False,True,246,402
1535,False,True,283,406
1536,False,True,206,426
1537,False,True,-23,231
1538,False,True,664,614
1539,False,True,148,364
1540,True,False,783,482
1541,False,True,1008,1000
1542,False,True,1253,1000
1543,True,False,894,496
1544,False,True,177,342
1545,False,True,211,436
1546,False,True,1489,1000
1547,False,True,1416,1000
1548,False,True,1251,1000
1549,False,True,1269,1000
1550,False,True,262,415
1551,False,True,1491,1000
1552,False,True,400,352
1553,False,True,1126,1000
1554,False,True,1506,1000
1555,False,True,1484,1000
1556,False,True,1082,1000
1557,False,True,234,389
1558,False,True,1027,1000
1559,False,True,203,385
1560,False,True,1246,1000
1561,False,True,1240,934
1562,False,True,1089,1000
1563,False,True,1214,1000
1564,False,True,134,356
1565,False,True,140,316
1566,False,True,1146,1000
1567,False,True,1259,1000
1568,False,True,-19,194
1569,False,True,1391,1000
1570,False,True,291,532
1571,False,True,1051,1000
1572,False,True,118,350
1573,False,True,-1,228
1574,False,True,690,1000
1575,False,True,110,375
1576,False,True,480,649
1577,False,True,180,345
1578,False,True,999,1000
1579,False,True,812,1000
1580,False,True,826,1000
1581,False,True,518,781
1582,False,True,1040,1000
1583,False,True,547,694
1584,False,True,991,1000
1585,False,True,999,1000
1586,False,True,763,1000
1587,False,True,1189,1000
1588,False,True,996,1000
1589,False,True,1020,1000
1590,False,True,708,1000
1591,False,True,810,1000
1592,False,True,826,1000
1593,False,True,919,1000
1594,False,True,1043,1000
1595,False,True,742,1000
1596,False,True,716,1000
1597,False,True,917,1000
1598,False,True,841,1000
1599,False,True,997,1000
1600,False,True,748,1000
1601,False,True,927,1000
1602,False,True,973,1000
1603,False,True,594,1000
1604,False,True,1227,1000
1605,False,True,648,1000
1606,False,True,1209,1000
1607,False,True,976,1000
1608,False,True,778,1000
1609,False,True,677,1000
1610,False,True,604,1000
1611,False,True,734,1000
1612,False,True,707,1000
1613,False,True,702,1000
1614,False,True,587,1000
1615,False,True,824,1000
1616,False,True,771,1000
1617,False,True,601,1000
1618,False,True,798,1000
1619,False,True,569,1000
1620,False,True,888,1000
1621,False,True,696,1000
1622,False,True,384,789
1623,False,True,672,1000
1624,False,True,688,1000
1625,False,True,562,1000
1626,False,True,563,1000
1627,False,True,1199,1000
1628,False,True,799,1000
1629,True,False,1089,760
1630,False,True,1037,1000
1631,False,True,942,1000
1632,False,True,-14,227
1633,False,True,787,845
1634,False,True,990,1000
1635,False,True,797,1000
1636,True,False,1061,762
1637,False,True,229,521
1638,False,True,728,941
1639,False,True,1126,1000
1640,False,True,419,589
1641,False,True,376,588
1642,False,True,337,505
1643,False,True,1089,1000
1644,False,True,1061,1000
1645,False,True,1160,1000
1646,False,True,900,1000
1647,False,True,623,624
1648,False,True,1129,1000
1649,False,True,814,1000
1650,False,True,930,1000
1651,False,True,801,1000
1652,False,True,818,1000
1653,False,True,923,1000
1654,False,True,1101,1000
1655,False,True,802,1000
1656,False,True,873,1000
1657,False,True,792,1000
1658,False,True,787,1000
1659,False,True,1151,1000
1660,False,True,1079,1000
1661,False,True,795,1000
1662,False,True,661,966
1663,False,True,1483,1000
1664,False,True,1442,1000
1665,False,True,894,1000
1666,False,True,1223,1000
1667,False,True,435,595
1668,False,True,447,681
1669,False,True,836,879
1670,False,True,755,1000
1671,False,True,1154,1000
1672,False,True,1015,1000
1673,False,True,994,1000
1674,False,True,1012,1000
1675,False,True,999,1000
1676,False,True,-12,187
1677,False,True,872,1000
1678,False,True,1001,1000
1679,False,True,955,1000
1680,False,True,722,861
1681,False,True,172,452
1682,False,True,909,1000
1683,False,True,1222,1000
1684,False,True,1280,1000
1685,False,True,1263,1000
1686,False,True,1312,1000
1687,False,True,1113,1000
1688,False,True,1215,1000
1689,False,True,1018,1000
1690,False,True,1261,926
1691,False,True,1012,1000
1692,False,True,656,788
1693,False,True,1203,1000
1694,False,True,805,1000
1695,False,True,983,1000
1696,False,True,149,432
1697,False,True,941,1000
1698,True,False,1058,890
1699,False,True,829,1000
1700,False,True,1183,1000
1701,False,True,981,1000
1702,False,True,1033,1000
1703,False,True,972,1000
1704,False,True,1339,1000
1705,False,True,970,1000
1706,False,True,986,1000
1707,False,True,1406,1000
1708,False,True,1208,1000
1709,False,True,614,1000
1710,False,True,1025,1000
1711,False,True,388,464
1712,False,True,966,1000
1713,False,True,1278,1000
1714,False,True,266,479
1715,False,True,1056,1000
1716,False,True,979,1000
1717,False,True,935,1000
1718,True,False,726,549
1719,False,True,998,1000
1720,False,True,941,1000
1721,False,True,1170,1000
1722,False,True,1187,1000
1723,True,False,1664,913
1724,False,True,1010,1000
1725,False,True,951,1000
1726,True,False,1353,863
1727,False,True,1011,1000
1728,False,True,955,1000
1729,False,True,925,1000
1730,False,True,1002,1000
1731,False,True,890,1000
1732,False,True,1009,1000
1733,False,True,902,1000
1734,False,True,694,669
1735,False,True,420,345
1736,True,False,1251,369
1737,False,True,561,620
1738,False,True,639,632
1739,False,True,494,372
1740,False,True,914,724
1741,False,True,716,402
1742,True,False,1294,357
1743,False,True,638,722
1744,True,False,1136,361
1745,False,True,612,403
1746,False,True,141,402
1747,False,True,144,402
1748,False,True,132,374
1749,False,True,281,321
1750,False,True,531,574
1751,False,True,438,551
1752,False,True,341,338
1753,True,False,1235,378
1754,True,False,1079,402
1755,False,True,409,356
1756,False,True,412,439
1757,True,False,1354,477
1758,True,False,1061,370
1759,False,True,570,557
1760,False,True,445,357
1761,False,True,428,360
1762,False,True,337,361
1763,False,True,552,607
1764,True,False,1326,473
1765,False,True,488,584
1766,True,False,1177,412
1767,False,True,727,722
1768,True,False,1289,429
1769,True,False,1119,385
1770,True,False,1094,406
1771,False,True,434,348
1772,False,True,593,641
1773,True,False,1345,462
1774,False,True,770,697
1775,True,False,1247,399
1776,True,False,927,438
1777,True,False,652,197
1778,False,True,662,682
1779,True,False,1290,504
1780,False,True,574,399
1781,False,True,370,340
1782,True,False,1125,360
1783,False,True,556,401
1784,True,False,921,450
1785,False,True,597,583
1786,False,True,550,623
1787,False,True,551,392
1788,False,True,633,593
1789,False,True,820,759
1790,False,True,550,413
1791,True,False,1009,388
1792,False,True,512,596
1793,True,False,1371,371
1794,False,True,691,610
1795,False,True,491,568
1796,False,True,409,591
1797,False,True,475,576
1798,False,True,483,611
1799,False,True,594,585
1800,False,True,482,585
1801,False,True,487,607
1802,False,True,508,427
1803,False,True,446,429
1804,False,True,506,426
1805,False,True,506,394
1806,False,True,354,377
1807,False,True,24,209
1808,False,True,236,435
1809,False,True,1287,1000
1810,False,True,263,401
1811,False,True,296,369
1812,False,True,474,404
1813,False,True,474,546
1814,False,True,316,433
1815,False,True,430,495
1816,False,True,368,436
1817,False,True,477,546
1818,False,True,167,206
1819,False,True,489,380
1820,False,True,456,444
1821,False,True,449,381
1822,False,True,323,413
1823,False,True,77,229
1824,False,True,499,386
1825,False,True,442,420
1826,False,True,425,445
1827,False,True,470,388
1828,True,False,786,430
1829,True,False,632,247
1830,True,False,850,489
1831,True,False,780,443
1832,True,False,795,443
1833,True,False,1156,413
1834,False,True,609,364
1835,False,True,631,380
1836,False,True,166,201
1837,False,True,357,337
1838,False,True,239,241
1839,False,True,1628,1000
1840,True,False,917,472
1841,False,True,298,386
1842,False,True,804,709
1843,True,False,902,481
1844,True,False,927,450
1845,True,False,813,449
1846,True,False,911,476
1847,False,True,784,831
1848,False,True,999,1000
1849,False,True,316,380
1850,False,True,1130,1000
1851,False,True,884,902
1852,False,True,1110,1000
1853,False,True,1157,1000
1854,False,True,1385,1000
1855,False,True,243,494
1856,False,True,198,273
1857,False,True,246,402
1858,False,True,283,406
1859,False,True,206,426
1860,False,True,-23,231
1861,False,True,664,614
1862,False,True,148,364
1863,True,False,783,482
1864,False,True,1008,1000
1865,False,True,1253,1000
1866,True,False,894,496
1867,False,True,177,342
1868,False,True,211,436
1869,False,True,1489,1000
1870,False,True,1416,1000
1871,False,True,1251,1000
1872,False,True,1269,1000
1873,False,True,262,415
1874,False,True,1491,1000
1875,False,True,400,352
1876,False,True,1126,1000
1877,False,True,1506,1000
1878,False,True,1484,1000
1879,False,True,1082,1000
1880,False,True,234,389
1881,False,True,1027,1000
1882,False,True,203,385
1883,False,True,1246,1000
1884,False,True,1240,934
1885,False,True,1089,1000
1886,False,True,1214,1000
1887,False,True,134,356
1888,False,True,140,316
1889,False,True,1146,1000
1890,False,True,1259,1000
1891,False,True,-19,194
1892,False,True,1391,1000
1893,False,True,291,532
1894,False,True,1051,1000
1895,False,True,118,350
1896,False,True,-1,228
1897,False,True,690,1000
1898,False,True,110,375
1899,False,True,480,649
1900,False,True,180,345
1901,False,True,999,1000
1902,False,True,812,1000
1903,False,True,826,1000
1904,False,True,518,781
1905,False,True,1040,1000
1906,False,True,547,694
1907,False,True,991,1000
1908,False,True,999,1000
1909,False,True,763,1000
1910,False,True,1189,1000
1911,False,True,996,1000
1912,False,True,1020,1000
1913,False,True,708,1000
1914,False,True,810,1000
1915,False,True,826,1000
1916,False,True,919,1000
1917,False,True,1043,1000
1918,False,True,742,1000
1919,False,True,716,1000
1920,False,True,917,1000
1921,False,True,841,1000
1922,False,True,997,1000
1923,False,True,748,1000
1924,False,True,927,1000
1925,False,True,973,1000
1926,False,True,594,1000
1927,False,True,1227,1000
1928,False,True,648,1000
1929,False,True,1209,1000
1930,False,True,976,1000
1931,False,True,778,1000
1932,False,True,677,1000
1933,False,True,604,1000
1934,False,True,734,1000
1935,False,True,707,1000
1936,False,True,702,1000
1937,False,True,587,1000
1938,False,True,824,1000
1939,False,True,771,1000
1940,False,True,601,1000
1941,False,True,798,1000
1942,False,True,569,1000
1943,False,True,888,1000
1944,False,True,696,1000
1945,False,True,384,789
1946,False,True,672,1000
1947,False,True,688,1000
1948,False,True,562,1000
1949,False,True,563,1000
1950,False,True,1199,1000
1951,False,True,799,1000
1952,True,False,1089,760
1953,False,True,1037,1000
1954,False,True,942,1000
1955,False,True,-14,227
1956,False,True,787,845
1957,False,True,990,1000
1958,False,True,797,1000
1959,True,False,1061,762
1960,False,True,229,521
1961,False,True,728,941
1962,False,True,1126,1000
1963,False,True,419,589
1964,False,True,376,588
1965,False,True,337,505
1966,False,True,1089,1000
1967,False,True,1061,1000
1968,False,True,1160,1000
1969,False,True,900,1000
1970,False,True,623,624
1971,False,True,1129,1000
1972,False,True,814,1000
1973,False,True,930,1000
1974,False,True,801,1000
1975,False,True,818,1000
1976,False,True,923,1000
1977,False,True,1101,1000
1978,False,True,802,1000
1979,False,True,873,1000
1980,False,True,792,1000
1981,False,True,787,1000
1982,False,True,1151,1000
1983,False,True,1079,1000
1984,False,True,795,1000
1985,False,True,661,966
1986,False,True,1483,1000
1987,False,True,1442,1000
1988,False,True,894,1000
1989,False,True,1223,1000
1990,False,True,435,595
1991,False,True,447,681
1992,False,True,836,879
1993,False,True,755,1000
1994,False,True,1154,1000
1995,False,True,1015,1000
1996,False,True,994,1000
1997,False,True,1012,1000
1998,False,True,999,1000
1999,False,True,-12,187
2000,False,True,872,1000
